Catalog Number,Barcode,Catalog,Class,Order,Family,Scientific Name,Type Status,Type Citation,Other Identifications,Sex and Stage,Preparation,Bioregion,Distribution,Country,Province/State,District/County,Precise Locality,Elevation (m),Centroid Latitude,Centroid Longitude,Field Number,Collector(s),Collecting Date,Specimen Count,Record Status,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Echidnophaga larina Jordan & Rothschild, 1906",,,,,Slide,Afrotropical,Botswana; Kenya; South Africa; Zambia; Zimbabwe,,,,,,,,,,,88,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/32bfffe06-f80e-42a6-a120-866a841a013b
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Echidnophaga unidentified,,,,,Slide,Afrotropical,Botswana,,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,1/4/2017 16:10,http://n2t.net/ark:/65665/322bffd7f-ac3e-4f74-a45d-d412910d872c
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Pariodontis riggenbachi riggenbachi (Rothschild, 1904)",,,,,Slide,Afrotropical,Botswana; South Africa,,,,,,,,,,,67,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3145fc257-da88-4126-b72d-29dbd0890ed6
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Procaviopsylla isidis (Rothschild, 1903)",,,,,Slide,Afrotropical,Botswana; Kenya; Namibia; South Africa,,,,,,,,,,,20,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3175bf54c-6532-42ef-8127-d137f41a12ae
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Procaviopsylla unidentified,,,,,Slide,Afrotropical,Botswana; Namibia; South Africa,,,,,,,,,,,51,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3adf24810-0584-42d7-bbba-c91438120c3c
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Synosternus caffer (Jordan & Rothschild, 1923)",,,,,Slide,Afrotropical,Botswana; South Africa,,,,,,,,,,,197,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/396f10a40-e1d8-47ec-87f4-d9240754c472
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Synosternus unidentified,,,,,Slide,Afrotropical,Botswana; Ghana; Mauritania; Saudi Arabia,,,,,,,,,,,242,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/2/2016 21:01,http://n2t.net/ark:/65665/34339f4f2-0fc9-4c05-9251-5223b4d0019e
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla bechuanae Demeillon, 1947",,,,,Slide,Afrotropical,Botswana; South Africa; Zimbabwe,,,,,,,,,,,93,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3063da980-ee53-4d72-9338-cc55e07e0f76
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla brasiliensis (Baker, 1904)",,,,,Slide,Afrotropical,Botswana; Ghana; Kenya; Lesotho; Mozambique; Namibia; Nigeria; South Africa; Tanzania; Uganda; Zaire; Zimbabwe,,,,,,,,,,,1323,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/384ca9e4e-a352-407e-91b3-f64f860fe91b
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla hipponax Demeillon, 1942",,,,,Slide,Afrotropical,Botswana; Kenya; South Africa; Zaire; Zimbabwe,,,,,,,,,,,677,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/37b7cf1c4-34f4-42d5-a07e-7b58434bab14
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla mulleri Demeillon, 1947",,,,,Slide,Afrotropical,Botswana; South Africa,,,,,,,,,,,141,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/310f4c906-08ea-4f4d-8db3-14dc2343aa92
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla philoxera Hopkins, 1949",,,,,Slide,Afrotropical,Botswana; Kenya; Lesotho; Mozambique; Namibia; South Africa,,,,,,,,,,,778,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/30bd5cc52-4adc-4eab-814c-6ea20dfd538b
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla phyllomae Demeillon, 1934",,,,,Slide,Afrotropical,Botswana; South Africa,,,,,,,,,,,108,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/32710404d-85c4-4498-8fb5-3d2242f7c18b
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla piriei Ingram, 1928",,,,,Slide,Afrotropical,Botswana; Namibia; South Africa,,,,,,,,,,,430,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/36aca72ce-d58c-4fa4-a951-0b52b3e22b06
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla scopulifer (Rothschild, 1905)",,,,,Slide,Afrotropical,Botswana; Lesotho; Namibia; South Africa,,,,,,,,,,,361,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3803d788a-1b54-4c27-bf36-4cb2b63b2d45
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla trifaria Demeillon, 1930",,,,,Slide,Afrotropical,Botswana; Namibia; South Africa,,,,,,,,,,,30,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/30a09b486-9bf5-4b8b-9412-51db3469c57b
,,Species Inventory,Insecta,Siphonaptera,Ischnopsyllidae,Myodopsylla wolffsohni wolffsohni,,,,,Slide,Neotropical,Brazil,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/8/2016 20:45,http://n2t.net/ark:/65665/389628e73-822e-49e8-b905-e567c0e9c0ec
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Ctenocephalides canis,,,,,Slide,Afrotropical; Nearctic; Neotropical; Oceanian; Oriental; Palaearctic,"Brazil; Burma; Canada (Prince Edward Island); Colombia; Egypt; El Salvador; England; Ethiopia; France; Germany; Guatemala; India; Iraq; Jamaica; Japan; Kenya; Korea; Netherlands; Peru; Philippines; Tunisia; Turkey; United States (Alabama, Arkansas, California, District of Columbia, Florida, Georgia, Illinois, Indiana, Kentucky, Maine, Maryland, Massachusetts, Michigan, Montana, New Hampshire, New Jersey, North Carolina, North Dakota, Oregon, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Virginia, Wisconsin)",,,,,,,,,,,261,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/380bcd33c-a7ef-4d43-8266-708b3b62f5ab
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,Polygenis lakoi,,,,,Slide,Neotropical,Brazil,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/8/2016 20:45,http://n2t.net/ark:/65665/357eab8dc-974b-4643-b2e2-08a657cc8146
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Adoratopsylla (Adoratopsylla) bisetosa Ewing, 1925",,,,,Slide,Neotropical,Brazil; Venezuela,,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/382c3cd98-6388-408c-b1b9-36e1b4f1f47c
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Adoratopsylla (Adoratopsylla) antiquorum antiquorum (Rothschild, 1904)",,,,,Slide,Neotropical,Brazil; Venezuela,,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/3fc7dee1e-de57-42d5-8fd9-f529d4081b1d
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Adoratopsylla (Tritopsylla) intermedia intermedia (Wagner, 1901)",,,,,Slide,Neotropical,Brazil; Venezuela,,,,,,,,,,,316,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/38e170c14-79aa-4315-8118-76ad695b667f
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Adoratopsylla (Tritopsylla) intermedia,,,,,Slide,Neotropical,Brazil; Colombia; Panama; Paraguay; Peru; Suriname; Venezuela,,,,,,,,,,,71,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/3830171db-19ae-4a9a-843d-9fe2469fb1af
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,Polygenis (Polygenis) roberti,,,,,Slide,Neotropical,Brazil; Panama; Trinidad; Venezuela,,,,,,,,,,,8,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/3a6e902df-5a4f-4196-9c50-870d549e7c03
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,"Polygenis (Polygenis) tripus (Jordan, 1933)",,,,,Slide,Neotropical,Brazil,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/8/2016 20:45,http://n2t.net/ark:/65665/321869cf5-8d91-4146-8095-8377513be5be
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,"Rhopalopsyllus australis tupinus Jordan & Rothschild, 1923",,,,,Slide,Neotropical,Brazil; Colombia; Panama,,,,,,,,,,,34,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/8/2016 20:18,http://n2t.net/ark:/65665/371a8b5fa-3e6a-4d23-acf9-068062eb7ff7
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,"Rhopalopsyllus lugubris lugubris Jordan & Rothschild, 1908",,,,,Slide,Neotropical,Brazil; Panama; Venezuela,,,,,,,,,,,131,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:19,http://n2t.net/ark:/65665/38ebb26cd-8f83-4f19-beb2-2048cd8cf8bc
,,Species Inventory,Insecta,Siphonaptera,Rhopalopsyllidae,"Rhopalopsyllus lutzi lutzi (Baker, 1904)",,,,,Slide,Neotropical,Brazil,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/8/2016 20:45,http://n2t.net/ark:/65665/30ee3f39f-b27e-4bdb-bb28-d8985cf469c4
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Pulex (Pulex) unidentified,,,,,Slide,Nearctic; Neotropical; Palaearctic,Brazil; Netherlands; United States (Arkansas),,,,,,,,,,,31,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3b8d08e65-472c-45a2-9113-c1a9c80cc0c0
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla cheopis (Rothschild, 1903)",,,,,Slide,Afrotropical; Nearctic; Oceanian; Oriental; Palaearctic,Burkina Faso; Cameroon; Egypt; Gambia; Ghana; India; Ivory Coast; Japan; Kenya; Libya; Mauritania; Nigeria; Pakistan; Senegal; Thailand; Togo; United States (Arkansas),,,,,,,,,,,392,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/340ee7256-7fe7-47b8-9384-4c227c763462
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla aequisetosa (Enderlein, 1901)",,,,,Slide,Afrotropical,Burkina Faso; Ghana; Ivory Coast; Kenya; Nigeria; South Africa,,,,,,,,,,,202,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:20,http://n2t.net/ark:/65665/3dd9cfcdb-a030-445d-9683-77152f227503
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,"Acropsylla girshami Traub, 1950",,,,,Slide,Oriental,Burma,,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,1/6/2017 20:00,http://n2t.net/ark:/65665/387d02d09-7ba9-4b20-ae87-e98ce0e3953c
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Ctenocephalides orientis (Jordan, 1925)",,,,,Slide,Afrotropical; Oceanian; Oriental; Palaearctic,Burma; Federated States of Micronesia (Caroline Islands); Indonesia; Kenya; Malaysia; Marianas; Nepal; Philippines; Thailand; United States (Guam),,,,,,,,,,,30,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/18/2016 20:40,http://n2t.net/ark:/65665/397da846d-a06c-44d6-b416-7ab98e098a13
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Xenopsylla astia Rothschild, 1911",,,,,Slide,Afrotropical; Oriental; Palaearctic,Burma; Egypt; India; Indonesia; Iran; Iraq; Pakistan; Philippines; South Vietnam; Uganda,,,,,,,,,,,98,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 18:41,http://n2t.net/ark:/65665/30d5fc8c8-4460-4e69-953c-f9d12112575c
,,Species Inventory,Insecta,Siphonaptera,Stivaliidae,Aviostivalius klossi,,,,,Slide,Oriental,Cambodia; Indonesia; Laos; Malaysia; Thailand; Vietnam,,,,,,,,,,,121,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/18/2016 21:42,http://n2t.net/ark:/65665/35f026b02-2fb7-4ae1-89e2-5eb23d4a81ab
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus vison Baker, 1904",,,,,Slide,Nearctic,"Canada (Alberta, Northwest Territories, Ontario, Quebec); United States (Alaska, Colorado, Idaho, Illinois, Maine, Massachusetts, Michigan, Minnesota, Montana, New Hampshire, New Mexico, New York, Oregon, Tennessee, Vermont, Wisconsin, Wyoming)",,,,,,,,,,,164,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/3af91e919-dfba-4733-9a81-402e832cfbe2
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Opisodasys pseudarctomys,,,,,Slide,Nearctic,"Canada (Bristish Columbia, Newfoundland and Labrador, Ontario); United States (Maine, Maryland, Michigan, Minnesota, New York, Pennsylvania, South Dakota, Tennessee, Utah, Vermont, Washington)",,,,,,,,,,,77,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/300babd32-e521-41a5-a89f-7b909402c2d4
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Opisodasys vesperalis,,,,,Slide,Nearctic,"Canada (Bristish Columbia); United States (California, Montana, Nevada, Oregon, Washington)",,,,,,,,,,,64,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/36fdecbf9-ef32-4521-9e21-bb32603968f2
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Opisodasys keeni,,,,,Slide,Nearctic,"Canada (Bristish Columbia); United States (California, Colorado, Idaho, Montana, Nevada, Oregon, Utah, Washington)",,,,,,,,,,,192,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/349e4f66d-fa78-44d3-a887-4f16a0693687
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Orchopeas leucopus,,,,,Slide,Nearctic,"Canada (Alberta, British Columbia, Newfoundland and Labrador, Ontario, Quebec); Mexico; United States (Arizona, Arkansas, California, Colorado, Connecticut, Deleware, District of Columbia, Florida, Georgia, Idaho, Illinois, Iowa, Kansas, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia, Washington, West Virginia, Wisconsin, Wyoming)",,,,,,,,,,,1234,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/35168575a-3c8c-4cc1-9d37-52b41012077a
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Cediopsylla simplex,,,,,Slide,Nearctic,"Canada (Ontario); United States (Alabama, Arkansas, California, Connecticut, Deleware, District of Columbia, Florida, Georgia, Illinois, Iowa, Kansas, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, Nebraska, New Hampshire, New Mexico, New York, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, West Virginia, Wisconsin)",,,,,,,,,,,633,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/3c7407187-594f-42ee-b5ad-300e206085d4
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Hystrichopsylla tahavuana,,,,,Slide,Nearctic,"Canada (Quebec); United States (Massachusetts, Pennsylvania, Utah)",,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,10/6/2016 21:01,http://n2t.net/ark:/65665/3f86510a2-4905-45be-a4e3-10a7a0c358d9
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Oropsylla idahoensis,,,,,Slide,Nearctic,"Canada (Alberta); United States (Alaska, Arizona, California, Colorado, Montana, Nevada, New Mexico, Oregon, Utah, Washington, Wyoming)",,,,,,,,,,,1376,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,3/1/2019 16:34,http://n2t.net/ark:/65665/36f1e971c-ed16-48fa-a5bf-bc5f23ddc29d
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Aetheca wagneri (Baker, 1904)",,,,,Slide,Nearctic,"Canada (Alberta, British Columbia, Saskatchewan); United States (Arizona, California, Colorado, Idaho, Iowa, Kansas, Minnesota, Montana, Nebraska, Nevada, New Mexico, North Dakota, Oregon, South Dakota, Texas, Utah, Washington, Wyoming)",,,,,,,,,,,1509,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/32714ba96-ccf0-4d3c-a655-03c685fd2143
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Amalaraeus dissimilis dissimilis (Jordan, 1938)",,,,,Slide,Nearctic,Canada (Northwest Territories); United States (Alaska),,,,,,,,,,,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3e2cfb81a-f14e-4f20-8cdb-41734d9395fb
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Amaradix euphorbi (Rothschild, 1905)",,,,,Slide,Nearctic,"Canada (British Columbia); United States (California, Colorado, Montana, Nevada, New Mexico, Oregon, Utah)",,,,,,,,,,,17,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3969219f9-20fe-41ff-8f3d-ad61aed35729
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) arcuegens Holland, 1952",,,,,Slide,Nearctic,Canada (Yukon Territory),,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3937ae000-8733-4676-8cd3-f23bca734f09
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) idius Jordan & Rothschild, 1920",,,,,Slide,Nearctic,"Canada (Ontario); United States (Alaska, Illinois, Maine, Maryland, Massachusetts, Michigan, Minnesota, Oregon, Wisconsin)",,,,,,,,,,,71,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3ff55c659-319f-4789-b970-1a24422e5567
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) scopulorum Holland, 1952",,,,,Slide,Nearctic,"Canada (Yukon); United States (Alaska, Minnesota, North Dakota)",,,,,,,,,,,18,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3cf2ea78d-2408-4cdd-969f-657d86531814
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Amalaraeus dissimilis athabascae (Holland, 1952)",,,,,Slide,Nearctic,"Canada (Manitoba, Newfoundland and Labrador, Northwest Territories, Quebec)",,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3744beb38-89ac-4f1d-a0c8-c7c4f92d38cf
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Amonopsyllus) ciliatus protinus Jordan, 1929",,,,,Slide,Nearctic,"Canada (British Columbia); United States (Alaska, Arizona, California, Montana, Oregon, Washington)",,,,,,,,,,,160,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3339cca77-c36a-42d5-bc3d-835ee9e53fe9
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) celsus celsus Jordan, 1929",,,,,Slide,Nearctic,"Canada (British Columbia, Quebec); United States (Arkansas, Kansas, Michigan, Montana, New York, South Dakota, Texas)",,,,,,,,,,,127,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3caac3419-e384-47a4-bf6e-af09a91f7e0f
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) petrochelidoni Wagner, 1936",,,,,Slide,Nearctic,"Canada (British Columbia); United States (California, Colorado, Montana, Oregon, Wyoming)",,,,,,,,,,,214,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/354dab2d2-cfa8-4a1e-93ca-8fbda6da4a9e
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Ceratophyllus) styx riparius Jordan & Rothschild, 1920",,,,,Slide,Nearctic,"Canada (British Columbia, New Brunswick, Quebec); United States (Alaska, Arkansas, Illinois, Michigan, Minnesota, Montana, New York, Virginia)",,,,,,,,,,,322,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/34edd326a-7d73-420d-9505-06529189dd1e
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Emmareus) diffinis Jordan, 1925",,,,,Slide,Nearctic,"Canada (British Columbia); United States (Maine, Massachusetts, Montana, New Hampshire, Virginia, Wyoming)",,,,,,,,,,,24,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3ad018a94-3c77-4076-9379-18fae5c70104
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Emmareus) garei Rothschild, 1902",,,,,Slide,Nearctic; Palaearctic,"Canada (British Columbia, New Brunswick, Northwest Territories, Quebec); Denmark (Iceland); England; Netherlands; United States (Alaska, Idaho, Montana, Utah)",,,,,,,,,,,78,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/14/2016 16:26,http://n2t.net/ark:/65665/32f8b611f-e1d7-4918-9c01-edb9956bf12c
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Monopsyllus) sciurorum sciurorum (Schrank, 1803)",,,,,Slide,Nearctic; Oriental; Palaearctic,Canada (Nova Scotia); Germany; Hungary; India; Netherlands; Turkey; United States (Ohio),,,,,,,,,,,35,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3e67ae34a-b49f-4dc9-9bec-74c85565de61
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus (Rosickyiana) lunatus tundrensis Holland, 1945",,,,,Slide,Nearctic,Canada,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3db053617-82a1-4500-9276-9649df0892d2
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Orchopeas caedens durus (Jordan, 1929)",,,,,Slide,Nearctic,"Canada (British Columbia, Newfoundland and Labrador, Quebec); United States (Alaska, Maine, Montana, New York, Washington, Wyoming)",,,,,,,,,,,53,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:20,http://n2t.net/ark:/65665/384ae9795-082d-4a10-ab04-e4cbf8d6da26
