dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	gbif:genericName	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
130700		130690			SYNONYM	SPECIES	Foxelloides stimsoni (Fox, 1914)	Foxelloides	stimsoni				ICZN			
130730	xHG				ACCEPTED	SPECIES	Dactylopsylla digitenua Prince & Stark, 1951	Dactylopsylla	digitenua				ICZN			
130740	xHG				ACCEPTED	SPECIES	Dactylopsylla megasoma Barrera, 1953	Dactylopsylla	megasoma				ICZN			
130750	xHG				ACCEPTED	SPECIES	Dactylopsylla neomexicana Prince, 1945	Dactylopsylla	neomexicana				ICZN			
130770	xHG				ACCEPTED	SPECIES	Dactylopsylla percernis Eads & Menzies, 1949	Dactylopsylla	percernis				ICZN			
130760	xHG				ACCEPTED	SPECIES	Dactylopsylla pentachaeta Prince & Stark, 1951	Dactylopsylla	pentachaeta				ICZN			
xHJ	x5G				ACCEPTED	GENUS	Foxella									
130800	xHJ				ACCEPTED	SPECIES	Foxella hoogstraali Traub, 1950	Foxella	hoogstraali				ICZN			
130810	xHJ				ACCEPTED	SPECIES	Foxella macgregori Barrera, 1953	Foxella	macgregori				ICZN			
130840	xHJ				ACCEPTED	SPECIES	Foxella ignota (Baker, 1895)	Foxella	ignota				ICZN			
130950	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota omissa Prince, 1945	Foxella	ignota	omissa			ICZN			
130960	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota recula (Jordan & Rothschild, 1915)	Foxella	ignota	recula			ICZN			
130970	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota utahensis Wagner, 1936	Foxella	ignota	utahensis			ICZN			
130930	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota franciscana (Rothschild, 1910)	Foxella	ignota	franciscana			ICZN			
130940		130930			SYNONYM	SUBSPECIES	Foxella ignota acutus Stewart, 1940	Foxella	ignota	acutus			ICZN			
130850	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota ignota (Baker, 1895)	Foxella	ignota	ignota			ICZN			
130870	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota albertensis (Jordan & Rothschild, 1915)	Foxella	ignota	albertensis			ICZN			
130890	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota arizonensis (Hubbard, 1947)	Foxella	ignota	arizonensis			ICZN			
130880	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota apachina (C.fox, 1914)	Foxella	ignota	apachina			ICZN			
130920	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota coufferi Augustson, 1942	Foxella	ignota	coufferi			ICZN			
130910	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota clantoni Hubbard, 1949	Foxella	ignota	clantoni			ICZN			
130900	130840				ACCEPTED	INFRASPECIFIC_NAME	Foxella ignota chapmani Hubbard, 1958	Foxella	ignota	chapmani			ICZN			
130860		130840			SYNONYM	SPECIES	Foxella americanus (Baker, 1895)	Foxella	americanus				ICZN			
130820	xHJ				ACCEPTED	SPECIES	Foxella mexicana I.Fox, 1939	Foxella	mexicana				ICZN			
xH8	x5G				ACCEPTED	GENUS	Oropsylla									
129170	xH8				ACCEPTED	SPECIES	Oropsylla montana (Baker, 1895)	Oropsylla	montana				ICZN			
129200		129170			SYNONYM	SUBSPECIES	Oropsylla montana mandarina Jordan & Rothschild, 1911	Oropsylla	montana	mandarina			ICZN			
129190		129170			SYNONYM	SPECIES	Aethopsylla hopkinsi (Vargas, 1955)	Aethopsylla	hopkinsi				ICZN			
129180		129170			SYNONYM	SPECIES	Aethopsylla acutus (Baker, 1904)	Aethopsylla	acutus				ICZN			
129220	xH8				ACCEPTED	SPECIES	Oropsylla oregonensis (Good & Prince, 1939)	Oropsylla	oregonensis				ICZN			
129290	xH8				ACCEPTED	SPECIES	Oropsylla tuberculata (Baker, 1904)	Oropsylla	tuberculata				ICZN			
129300	129290				ACCEPTED	INFRASPECIFIC_NAME	Oropsylla tuberculata tuberculata (Baker, 1904)	Oropsylla	tuberculata	tuberculata			ICZN			
129310	129290				ACCEPTED	INFRASPECIFIC_NAME	Oropsylla tuberculata cynomuris Jellison, 1939	Oropsylla	tuberculata	cynomuris			ICZN			
129330	xH8				ACCEPTED	SPECIES	Oropsylla alaskensis Baker, 1904	Oropsylla	alaskensis				ICZN			
129380	129330				ACCEPTED	INFRASPECIFIC_NAME	Oropsylla alaskensis qinghaiensis Wang Shen-rong, Zhou Fang-xiao, Liu Xiao-qian, 1997	Oropsylla	alaskensis	qinghaiensis			ICZN			
129370	129330				ACCEPTED	INFRASPECIFIC_NAME	Oropsylla alaskensis alaskensis Baker, 1904	Oropsylla	alaskensis	alaskensis			ICZN			
129340		129330			SYNONYM	SPECIES	Aethopsylla elana Jordan, 1929	Aethopsylla	elana				ICZN			
129350		129330			SYNONYM	SPECIES	Aethopsylla stejnegeri Jordan, 1937	Aethopsylla	stejnegeri				ICZN			
129360		129330			SYNONYM	SUBSPECIES	Oropsylla alaskensis asiatica (Wagner, 1930)	Oropsylla	alaskensis	asiatica			ICZN			
129390	xH8				ACCEPTED	SPECIES	Oropsylla arctomys (Baker, 1904)	Oropsylla	arctomys				ICZN			
129400		129390			SYNONYM	SPECIES	Aethopsylla septentrionalis (Stewart & Holland, 1940)	Aethopsylla	septentrionalis				ICZN			
129410	xH8				ACCEPTED	SPECIES	Oropsylla eatoni (Hubbard, 1954)	Oropsylla	eatoni				ICZN			
129250	xH8				ACCEPTED	SPECIES	Oropsylla bruneri (Baker, 1895)	Oropsylla	bruneri				ICZN			
129260		129250			SYNONYM	SPECIES	Aethopsylla saundersi (Jordan, 1933)	Aethopsylla	saundersi				ICZN			
129230	xH8				ACCEPTED	SPECIES	Oropsylla washingtonensis (Good & Prince, 1939)	Oropsylla	washingtonensis				ICZN			
129270	xH8				ACCEPTED	SPECIES	Oropsylla hirsuta (Baker, 1895)	Oropsylla	hirsuta				ICZN			
129280	xH8				ACCEPTED	SPECIES	Oropsylla labis (Jordan & Rothschild, 1922)	Oropsylla	labis				ICZN			
129420	xH8				ACCEPTED	SPECIES	Oropsylla idahoensis (Baker, 1904)	Oropsylla	idahoensis				ICZN			
129430		129420			SYNONYM	SPECIES	Aethopsylla bertholfi (C.Fox, 1927)	Aethopsylla	bertholfi				ICZN			
129440		129420			SYNONYM	SPECIES	Aethopsylla poeantis (Rothschild, 1905)	Aethopsylla	poeantis				ICZN			
129450	xH8				ACCEPTED	SPECIES	Oropsylla ilovaiskii Wagner & Ioff, 1926	Oropsylla	ilovaiskii				ICZN			
129460	xH8				ACCEPTED	SPECIES	Oropsylla rupestris (Jordan, 1929)	Oropsylla	rupestris				ICZN			
129510	xH8				ACCEPTED	SPECIES	Oropsylla tapina Peus, 1977	Oropsylla	tapina				ICZN			
129470	xH8				ACCEPTED	SPECIES	Oropsylla silantiewi (Wagner, 1898)	Oropsylla	silantiewi				ICZN			
129500		129470			SYNONYM	SUBSPECIES	Oropsylla silantiewi weisskei (Wagner, 1936)	Oropsylla	silantiewi	weisskei			ICZN			
129490		129470			SYNONYM	SPECIES	Aethopsylla segregatus (Wagner, 1930)	Aethopsylla	segregatus				ICZN			
129480		129470			SYNONYM	SPECIES	Aethopsylla crassus (Jordan & Rothschild, 1911)	Aethopsylla	crassus				ICZN			
xHA	x5G				ACCEPTED	GENUS	Paraceras									
129640	xHA				ACCEPTED	SPECIES	Paraceras menetus Xie Baoqui, Chen Ruhua & Li Kueichen, 1980	Paraceras	menetus				ICZN			
129650	xHA				ACCEPTED	SPECIES	Paraceras pendleburyi Jordan, 1932	Paraceras	pendleburyi				ICZN			
129660	xHA				ACCEPTED	SPECIES	Paraceras sauteri (Rothschild, 1914)	Paraceras	sauteri				ICZN			
129570	xHA				ACCEPTED	SPECIES	Paraceras laxisinus Xie Baoqui, He Jinghou & Li Kueichen, 1980	Paraceras	laxisinus				ICZN			
129580	xHA				ACCEPTED	SPECIES	Paraceras melinum (Jordan, 1925)	Paraceras	melinum				ICZN			
129590	xHA				ACCEPTED	SPECIES	Paraceras melis (Walker, 1856)	Paraceras	melis				ICZN			
129600	129590				ACCEPTED	INFRASPECIFIC_NAME	Paraceras melis melis (Walker, 1856)	Paraceras	melis	melis			ICZN			
129610	129590				ACCEPTED	INFRASPECIFIC_NAME	Paraceras melis flabellum Wagner, 1916	Paraceras	melis	flabellum			ICZN			
129620		129610			SYNONYM	SUBSPECIES	Paraceras melis sinensis (Liu, 1935)	Paraceras	melis	sinensis			ICZN			
129630		129610			SYNONYM	SUBSPECIES	Paraceras melis sinensis (Sakaguti, 1962)	Paraceras	melis	sinensis			ICZN			
sp2-1350	xHA				ACCEPTED	SPECIES	Paraceras flabellum	Paraceras	flabellum				ICZN		Binomial generated by Sp2000	
138790	sp2-1350				ACCEPTED	INFRASPECIFIC_NAME	Paraceras flabellum sinensis Liu, 1935	Paraceras	flabellum	sinensis			ICZN			
129560	xHA				ACCEPTED	SPECIES	Paraceras javanicum (Ewing, 1924)	Paraceras	javanicum				ICZN			
129550	xHA				ACCEPTED	SPECIES	Paraceras hamatum Jordan, 1939	Paraceras	hamatum				ICZN			
129540	xHA				ACCEPTED	SPECIES	Paraceras crispum (Jordan & Rothschild, 1911)	Paraceras	crispum				ICZN			
129530	xHA				ACCEPTED	SPECIES	Paraceras brevimanubrium Li Kueichen & Huang Kueiping, 1979	Paraceras	brevimanubrium				ICZN			
xGY	x5G				ACCEPTED	GENUS	Amaradix									
122800	xGY				ACCEPTED	SPECIES	Amaradix bitterrootensis (Dunn, 1923)	Amaradix	bitterrootensis				ICZN			
122830	122800				ACCEPTED	INFRASPECIFIC_NAME	Amaradix bitterrootensis vonfintelis (Prince, 1959)	Amaradix	bitterrootensis	vonfintelis			ICZN			
122810	122800				ACCEPTED	INFRASPECIFIC_NAME	Amaradix bitterrootensis bitterrootensis (Dunn, 1923)	Amaradix	bitterrootensis	bitterrootensis			ICZN			
122820		122800			SYNONYM	SPECIES	Amaradix isus (Jordan, 1925)	Amaradix	isus				ICZN			
122840	xGY				ACCEPTED	SPECIES	Amaradix euphorbi (Rothschild, 1905)	Amaradix	euphorbi				ICZN			
122850		122840			SYNONYM	SPECIES	Amaradix jordani (Fox, 1939)	Amaradix	jordani				ICZN			
xH2	x5G				ACCEPTED	GENUS	Baculomeris									
123020	xH2				ACCEPTED	SPECIES	Baculomeris altmani (Tipton & Mendez, 1961)	Baculomeris	altmani				ICZN			
123030	xH2				ACCEPTED	SPECIES	Baculomeris schmidti (Traub, 1950)	Baculomeris	schmidti				ICZN			
xH4	x5G				ACCEPTED	GENUS	Brevictenidia									
123050	xH4				ACCEPTED	SPECIES	Brevictenidia mikulini (Shvarts, 1960)	Brevictenidia	mikulini				ICZN			
xH6	x5G				ACCEPTED	GENUS	Callopsylla									
123260	xH6				ACCEPTED	SPECIES	Callopsylla liui Li Chao, Wu Wenzhen & Yang Xizheng, 1989	Callopsylla	liui				ICZN			
123250	xH6				ACCEPTED	SPECIES	Callopsylla lagomys (Wagner, 1898)	Callopsylla	lagomys				ICZN			
123270	xH6				ACCEPTED	SPECIES	Callopsylla longispina Zhang Rongguang & Yu Xin, 1988	Callopsylla	longispina				ICZN			
123280	xH6				ACCEPTED	SPECIES	Callopsylla mygala (Lewis, 1971)	Callopsylla	mygala				ICZN			
123300	xH6				ACCEPTED	SPECIES	Callopsylla saxatilis (Ioff & Argyropulo, 1934)	Callopsylla	saxatilis				ICZN			
123310		123300			SYNONYM	SPECIES	Callopsylla occidentis (Jordan, 1938)	Callopsylla	occidentis				ICZN			
123290	xH6				ACCEPTED	SPECIES	Callopsylla petaurista Tsai Liyuen, Wu Wenching & Liu Chiying, 1974	Callopsylla	petaurista				ICZN			
123360	xH6				ACCEPTED	SPECIES	Callopsylla streeti Lewis, 1973	Callopsylla	streeti				ICZN			
123370		123360			SYNONYM	SPECIES	Callopsylla danieli (Smit & Rosicky, 1973)	Callopsylla	danieli				ICZN			
123320	xH6				ACCEPTED	SPECIES	Callopsylla sparsilis (Jordan & Rothschild, 1922)	Callopsylla	sparsilis				ICZN			
123330	123320				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla sparsilis sparsilis (Jordan & Rothschild, 1922)	Callopsylla	sparsilis	sparsilis			ICZN			
123350	123320				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla sparsilis atallahi (Lewis, 1971)	Callopsylla	sparsilis	atallahi			ICZN			
123340		123320			SYNONYM	SPECIES	Callopsylla tenuihamus (Liu, Wu & Wu, 1966)	Callopsylla	tenuihamus				ICZN			
123390	xH6				ACCEPTED	SPECIES	Callopsylla yui Ye Ruiyu & Jiang Wanwu, 1990	Callopsylla	yui				ICZN			
123380	xH6				ACCEPTED	SPECIES	Callopsylla xui Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996	Callopsylla	xui				ICZN			
123420	xH6				ACCEPTED	SPECIES	Callopsylla beishanensis Wu Wenzhen, Ni Guoxiang & Wu Houyoung, 1986	Callopsylla	beishanensis				ICZN			
123400	xH6				ACCEPTED	SPECIES	Callopsylla zhangi Wu Hou-yong, Guo Tian-yu & Liu Quan, 1996	Callopsylla	zhangi				ICZN			
123440	xH6				ACCEPTED	SPECIES	Callopsylla gypaetina Peus, 1978	Callopsylla	gypaetina				ICZN			
123430	xH6				ACCEPTED	SPECIES	Callopsylla gemina (Ioff, 1946)	Callopsylla	gemina				ICZN			
123470	xH6				ACCEPTED	SPECIES	Callopsylla waterstoni (Jordan, 1925)	Callopsylla	waterstoni				ICZN			
123480		123470			SYNONYM	SPECIES	Callopsylla rothschildi (Waterston, 1910)	Callopsylla	rothschildi				ICZN			
123460	xH6				ACCEPTED	SPECIES	Callopsylla oreinus (Jordan, 1937)	Callopsylla	oreinus				ICZN			
123500	xH6				ACCEPTED	SPECIES	Callopsylla kaznakovi (Wagner, 1928)	Callopsylla	kaznakovi				ICZN			
123520	xH6				ACCEPTED	SPECIES	Callopsylla semenovi (Ioff, 1936)	Callopsylla	semenovi				ICZN			
123080	xH6				ACCEPTED	SPECIES	Callopsylla arcuata Ge Long, Wang Chenggui & Ma Liming, 1988	Callopsylla	arcuata				ICZN			
123190	xH6				ACCEPTED	SPECIES	Callopsylla digitata Cai Liyun, Wu Jiasong & Liu Chiying, 1984	Callopsylla	digitata				ICZN			
123210	xH6				ACCEPTED	SPECIES	Callopsylla dolabris (Jordan & Rothschild, 1911)	Callopsylla	dolabris				ICZN			
123090	xH6				ACCEPTED	SPECIES	Callopsylla caspia (Ioff & Argyropulo, 1934)	Callopsylla	caspia				ICZN			
123150	123090				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla caspia tiflovi Wagner, 1936	Callopsylla	caspia	tiflovi			ICZN			
123170		123150			SYNONYM	SUBSPECIES	Callopsylla caspia elbursi (Argyropulo & Dubinin, 1948)	Callopsylla	caspia	elbursi			ICZN			
123130	123090				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla caspia fragilis (Mikulin, 1953)	Callopsylla	caspia	fragilis			ICZN			
123140	123090				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla caspia gaiskii (Vovchinskaya, 1950)	Callopsylla	caspia	gaiskii			ICZN			
123120	123090				ACCEPTED	INFRASPECIFIC_NAME	Callopsylla caspia caspia (Ioff & Argyropulo, 1934)	Callopsylla	caspia	caspia			ICZN			
123110		123090			SYNONYM	SUBSPECIES	Callopsylla caspia rhodopeia Rosicky, 1959	Callopsylla	caspia	rhodopeia			ICZN			
123100		123090			SYNONYM	SPECIES	Callopsylla caspius (Tiflov, 1937)	Callopsylla	caspius				ICZN			
123160		123090			SYNONYM	SPECIES	Callopsylla alticola (Jordan, 1944)	Callopsylla	alticola				ICZN			
123180	xH6				ACCEPTED	SPECIES	Callopsylla changduensis (Liu Chiying, Wu Houyong & Wu Foolin, 1966)	Callopsylla	changduensis				ICZN			
123230	xH6				ACCEPTED	SPECIES	Callopsylla kazbegiensis Goncharov, 1980	Callopsylla	kazbegiensis				ICZN			
123240	xH6				ACCEPTED	SPECIES	Callopsylla kozlovi (Wagner, 1928)	Callopsylla	kozlovi				ICZN			
123200	xH6				ACCEPTED	SPECIES	Callopsylla dolabella Smit & Rosicky, 1976	Callopsylla	dolabella				ICZN			
123220	xH6				ACCEPTED	SPECIES	Callopsylla forfica Wu Houyong, Chen Jiaxian & Liu Quan, 1981	Callopsylla	forfica				ICZN			
xJ2	x5G				ACCEPTED	GENUS	Kohlsia									
126220	xJ2				ACCEPTED	SPECIES	Kohlsia osgoodi Traub, 1950	Kohlsia	osgoodi				ICZN			
126200	xJ2				ACCEPTED	SPECIES	Kohlsia mojica Tipton & Mendez, 1966	Kohlsia	mojica				ICZN			
126210	xJ2				ACCEPTED	SPECIES	Kohlsia ortizi (Vargas, 1951)	Kohlsia	ortizi				ICZN			
126190	xJ2				ACCEPTED	SPECIES	Kohlsia martini Holland, 1971	Kohlsia	martini				ICZN			
126180	xJ2				ACCEPTED	SPECIES	Kohlsia linni Hubbard, 1958	Kohlsia	linni				ICZN			
126170	xJ2				ACCEPTED	SPECIES	Kohlsia keenani Tipton & Mendez, 1961	Kohlsia	keenani				ICZN			
126130	xJ2				ACCEPTED	SPECIES	Kohlsia gammonsi Traub, 1950	Kohlsia	gammonsi				ICZN			
126140	xJ2				ACCEPTED	SPECIES	Kohlsia graphis (Rothschild, 1909)	Kohlsia	graphis				ICZN			
126160	126140				ACCEPTED	INFRASPECIFIC_NAME	Kohlsia graphis erana Traub, 1950	Kohlsia	graphis	erana			ICZN			
126150	126140				ACCEPTED	INFRASPECIFIC_NAME	Kohlsia graphis graphis (Rothschild, 1909)	Kohlsia	graphis	graphis			ICZN			
126120	xJ2				ACCEPTED	SPECIES	Kohlsia fournieri Vargas, 1951	Kohlsia	fournieri				ICZN			
126110	xJ2				ACCEPTED	SPECIES	Kohlsia felteni Smit, 1958	Kohlsia	felteni				ICZN			
126100	xJ2				ACCEPTED	SPECIES	Kohlsia falcata Mendez & Hanssen, 1975	Kohlsia	falcata				ICZN			
126090	xJ2				ACCEPTED	SPECIES	Kohlsia cora Traub, 1950	Kohlsia	cora				ICZN			
126080	xJ2				ACCEPTED	SPECIES	Kohlsia campaniger (Jordan, 1931)	Kohlsia	campaniger				ICZN			
126070	xJ2				ACCEPTED	SPECIES	Kohlsia azuerensis Tipton & Mendez, 1966	Kohlsia	azuerensis				ICZN			
126240	xJ2				ACCEPTED	SPECIES	Kohlsia tiptoni Mendez & Altman, 1960	Kohlsia	tiptoni				ICZN			
126230	xJ2				ACCEPTED	SPECIES	Kohlsia pelaezi Barrera, 1956	Kohlsia	pelaezi				ICZN			
126250	xJ2				ACCEPTED	SPECIES	Kohlsia traubi Tipton & Mendez, 1961	Kohlsia	traubi				ICZN			
126260	xJ2				ACCEPTED	SPECIES	Kohlsia uniseta Traub, 1950	Kohlsia	uniseta				ICZN			
126270	xJ2				ACCEPTED	SPECIES	Kohlsia whartoni Traub & Johnson, 1952	Kohlsia	whartoni				ICZN			
xHY	x5G				ACCEPTED	GENUS	Igioffius									
125890	xHY				ACCEPTED	SPECIES	Igioffius taiganus (Scalon, 1950)	Igioffius	taiganus				ICZN			
xHU	x5G				ACCEPTED	GENUS	Glaciopsyllus									
125850	xHU				ACCEPTED	SPECIES	Glaciopsyllus antarcticus Smit & Dunnet, 1962	Glaciopsyllus	antarcticus				ICZN			
xHW	x5G				ACCEPTED	GENUS	Hollandipsylla									
124700		124630			SYNONYM	SUBSPECIES	Ceratophyllus garei islandicus Wagner, 1938	Ceratophyllus	garei	islandicus			ICZN			
125870	xHW				ACCEPTED	SPECIES	Hollandipsylla neali Traub, 1953	Hollandipsylla	neali				ICZN			
xHS	x5G				ACCEPTED	GENUS	Eumolpianus									
125830	xHS				ACCEPTED	SPECIES	Eumolpianus wallowensis (Hubbard, 1950)	Eumolpianus	wallowensis				ICZN			
125810	xHS				ACCEPTED	SPECIES	Eumolpianus orarius (Johnson, 1961)	Eumolpianus	orarius				ICZN			
125820	xHS				ACCEPTED	SPECIES	Eumolpianus polumas (Traub & Johnson, 1952)	Eumolpianus	polumas				ICZN			
125750	xHS				ACCEPTED	SPECIES	Eumolpianus eumolpi (Rothschild, 1905)	Eumolpianus	eumolpi				ICZN			
125760	125750				ACCEPTED	INFRASPECIFIC_NAME	Eumolpianus eumolpi eumolpi (Rothschild, 1905)	Eumolpianus	eumolpi	eumolpi			ICZN			
125770		125760			SYNONYM	SUBSPECIES	Eumolpianus eumolpi canadensis (Hubbard, 1950)	Eumolpianus	eumolpi	canadensis			ICZN			
125780	125750				ACCEPTED	INFRASPECIFIC_NAME	Eumolpianus eumolpi americanus (Hubbard, 1950)	Eumolpianus	eumolpi	americanus			ICZN			
125730	xHS				ACCEPTED	SPECIES	Eumolpianus cyrturus (Jordan, 1929)	Eumolpianus	cyrturus				ICZN			
125740		125730			SYNONYM	SUBSPECIES	Eumolpianus cyrturus charlestonensis (Hubbard, 1950)	Eumolpianus	cyrturus	charlestonensis			ICZN			
125800	xHS				ACCEPTED	SPECIES	Eumolpianus fornacis (Jordan, 1937)	Eumolpianus	fornacis				ICZN			
125790	xHS				ACCEPTED	SPECIES	Eumolpianus eutamiadis (Augustson, 1942)	Eumolpianus	eutamiadis				ICZN			
xHQ	x5G				ACCEPTED	GENUS	Dasypsyllus									
125700	xHQ				ACCEPTED	SPECIES	Dasypsyllus stejnegeri (Jordan, 1929)	Dasypsyllus	stejnegeri				ICZN			
125710		125700			SYNONYM	SPECIES	Dasypsyllus monicae (Capri, 1960)	Dasypsyllus	monicae				ICZN			
125690	xHQ				ACCEPTED	SPECIES	Dasypsyllus plumosissimus Smit, 1976	Dasypsyllus	plumosissimus				ICZN			
125650	xHQ				ACCEPTED	SPECIES	Dasypsyllus aemulus Jordan, 1933	Dasypsyllus	aemulus				ICZN			
125660	xHQ				ACCEPTED	SPECIES	Dasypsyllus araucanus Jordan & Rothschild, 1920	Dasypsyllus	araucanus				ICZN			
125670	xHQ				ACCEPTED	SPECIES	Dasypsyllus comatus Jordan, 1933	Dasypsyllus	comatus				ICZN			
125680	xHQ				ACCEPTED	SPECIES	Dasypsyllus cteniopus (Jordan & Rothschild, 1920)	Dasypsyllus	cteniopus				ICZN			
125440	xHQ				ACCEPTED	SPECIES	Dasypsyllus lasius (Rothschild, 1909)	Dasypsyllus	lasius				ICZN			
125460	125440				ACCEPTED	INFRASPECIFIC_NAME	Dasypsyllus lasius venezuelensis (I.Fox & Anduze, 1947)	Dasypsyllus	lasius	venezuelensis			ICZN			
125450	125440				ACCEPTED	INFRASPECIFIC_NAME	Dasypsyllus lasius lasius (Rothschild, 1909)	Dasypsyllus	lasius	lasius			ICZN			
125480	xHQ				ACCEPTED	SPECIES	Dasypsyllus gallinulae (Dale, 1878)	Dasypsyllus	gallinulae				ICZN			
125630	125480				ACCEPTED	INFRASPECIFIC_NAME	Dasypsyllus gallinulae perpinnatus Baker, 1904	Dasypsyllus	gallinulae	perpinnatus			ICZN			
125490	125480				ACCEPTED	INFRASPECIFIC_NAME	Dasypsyllus gallinulae gallinulae (Dale, 1878)	Dasypsyllus	gallinulae	gallinulae			ICZN			
125610		125490			SYNONYM	SUBSPECIES	Dasypsyllus gallinulae zilianus Peus, 1954	Dasypsyllus	gallinulae	zilianus			ICZN			
125620	125480				ACCEPTED	INFRASPECIFIC_NAME	Dasypsyllus gallinulae klossi (Rothschild, 1919)	Dasypsyllus	gallinulae	klossi			ICZN			
125500		125480			SYNONYM	SPECIES	Dasypsyllus arvensis (Dale, 1878)	Dasypsyllus	arvensis				ICZN			
125580		125480			SYNONYM	SPECIES	Dasypsyllus pyrhulae (Dale, 1878)	Dasypsyllus	pyrhulae				ICZN			
125570		125480			SYNONYM	SPECIES	Dasypsyllus newsteadi (Rothschild, 1901)	Dasypsyllus	newsteadi				ICZN			
125550		125480			SYNONYM	SPECIES	Dasypsyllus garruli (Dale, 1878)	Dasypsyllus	garruli				ICZN			
125560		125480			SYNONYM	SPECIES	Dasypsyllus merulae (Dale, 1878)	Dasypsyllus	merulae				ICZN			
125540		125480			SYNONYM	SPECIES	Dasypsyllus citrinellae (Dale, 1878)	Dasypsyllus	citrinellae				ICZN			
125530		125480			SYNONYM	SPECIES	Dasypsyllus cinereae (Dale, 1878)	Dasypsyllus	cinereae				ICZN			
125510		125480			SYNONYM	SPECIES	Dasypsyllus atricapillae (Dale, 1878)	Dasypsyllus	atricapillae				ICZN			
125520		125480			SYNONYM	SPECIES	Dasypsyllus caudati (Dale, 1878)	Dasypsyllus	caudati				ICZN			
125590		125480			SYNONYM	SPECIES	Dasypsyllus trochili (Dale, 1878)	Dasypsyllus	trochili				ICZN			
125600		125480			SYNONYM	SPECIES	Dasypsyllus viscivora (Dale, 1878)	Dasypsyllus	viscivora				ICZN			
xHN	x5G				ACCEPTED	GENUS	Citellophilus									
125300	xHN				ACCEPTED	SPECIES	Citellophilus tesquorum (Wagner, 1898)	Citellophilus	tesquorum				ICZN			
125340	125300				ACCEPTED	INFRASPECIFIC_NAME	Citellophilus tesquorum mongolicus (Jordan & Rothschild, 1911)	Citellophilus	tesquorum	mongolicus			ICZN			
125360	125300				ACCEPTED	INFRASPECIFIC_NAME	Citellophilus tesquorum transvolgensis (Ioff, 1936)	Citellophilus	tesquorum	transvolgensis			ICZN			
125310	125300				ACCEPTED	INFRASPECIFIC_NAME	Citellophilus tesquorum tesquorum (Wagner, 1898)	Citellophilus	tesquorum	tesquorum			ICZN			
125330	125300				ACCEPTED	INFRASPECIFIC_NAME	Citellophilus tesquorum ciscaucasicus (Ioff, 1936)	Citellophilus	tesquorum	ciscaucasicus			ICZN			
125320		125300			SYNONYM	SPECIES	Citellophilus dubius (Wagner, 1898)	Citellophilus	dubius				ICZN			
125350		125300			SYNONYM	SPECIES	Citellophilus famulus (Jordan & Rothschild, 1911)	Citellophilus	famulus				ICZN			
125380	xHN				ACCEPTED	SPECIES	Citellophilus trispinus (Wagner & Ioff, 1926)	Citellophilus	trispinus				ICZN			
125400	125380				ACCEPTED	INFRASPECIFIC_NAME	Citellophilus trispinus trispinus (Wagner & Ioff, 1926)	Citellophilus	trispinus	trispinus			ICZN			
125390		125380			SYNONYM	SUBSPECIES	Citellophilus trispinus balkhaschensis (Mikulin, 1958)	Citellophilus	trispinus	balkhaschensis			ICZN			
125370	xHN				ACCEPTED	SPECIES	Citellophilus transcaucasicus (Ioff & Argyropulo, 1934)	Citellophilus	transcaucasicus				ICZN			
125410	xHN				ACCEPTED	SPECIES	Citellophilus ullus (Mikulin, 1957)	Citellophilus	ullus				ICZN			
125190	xHN				ACCEPTED	SPECIES	Citellophilus menzbieri (Ioff, 1950)	Citellophilus	menzbieri				ICZN			
125200		125190			SYNONYM	SPECIES	Citellophilus menzbieri (Ioff, 1948)	Citellophilus	menzbieri				ICZN			
