TPTdataset,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,infraorder,superfamily,subfamily,canonicalName,dupe_dataset,reason
BYU,793,,,,,,,,Papuapsylla alticola (Jordan 1937),,,,,,1937,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,alticola,,,,(Jordan 1937),,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla alticola,,FALSE
BYU,936,,,,,,,,"Papuapsylla barretti Holland, 1969",,,,,,1969,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,barretti,,,,"Holland, 1969",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla barretti,,FALSE
BYU,1166,,,,,,,,Papuapsylla corrugis (Jordan 1933),,,,,,1933,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,corrugis,,,,(Jordan 1933),,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla corrugis,,FALSE
BYU,1287,,,,,,,,"Papuapsylla dubia Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,dubia,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla dubia,,FALSE
BYU,1343,,,,,,,,"Papuapsylla essarsi Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,essarsi,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla essarsi,,FALSE
BYU,1467,,,,,,,,"Papuapsylla glyphona Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,glyphona,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla glyphona,,FALSE
BYU,1509,,,,,,,,"Papuapsylla gurricos Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,gurricos,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla gurricos,,FALSE
BYU,1577,,,,,,,,"Papuapsylla hollandi Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,hollandi,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla hollandi,,FALSE
BYU,1865,,,,,,,,"Papuapsylla luluae Holland, 1969",,,,,,1969,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,luluae,,,,"Holland, 1969",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla luluae,,FALSE
BYU,1890,,,,,,,,"Papuapsylla magna Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,magna,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla magna,,FALSE
BYU,1926,,,,,,,,"Papuapsylla maxima Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,maxima,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla maxima,,FALSE
BYU,1968,,,,,,,,"Papuapsylla minima Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,minima,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla minima,,FALSE
BYU,1970,,,,,,,,"Papuapsylla minor Holland, 1969",,,,,,1969,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,minor,,,,"Holland, 1969",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla minor,,FALSE
BYU,2176,,,,,,,,Papuapsylla papuana (Jordan & Rothschild 1922),,,,,,1922,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,papuana,,,,(Jordan & Rothschild 1922),,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla papuana,,FALSE
BYU,2229,,,,,,,,"Papuapsylla perplexa Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,perplexa,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla perplexa,,FALSE
BYU,2278,,,,,,,,"Papuapsylla plurispina Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,plurispina,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla plurispina,,FALSE
BYU,2384,,,,,,,,"Papuapsylla roberti Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,roberti,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla roberti,,FALSE
BYU,2573,,,,,,,,"Papuapsylla spinacuta Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,spinacuta,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla spinacuta,,FALSE
BYU,2886,,,,,,,,"Papuapsylla zenoa Mardon, 1976",,,,,,1976,,,,,Siphonaptera,Stivaliidae,Papuapsylla,,zenoa,,,,"Mardon, 1976",,,,,,Pygiopsyllomorpha,Pygiopsylloidea,,Papuapsylla zenoa,,FALSE
BYU,224,,,,,,,,"Paraceras melis flabellum Wagner, 1916",,,,,,1916,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,melis,flabellum,,,"Wagner, 1916",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras melis flabellum,,FALSE
BYU,384,,,,,,,,Paraceras melis melis (Walker 1856),,,,,,1856,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,melis,melis,,,(Walker 1856),,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras melis melis,,FALSE
BYU,1003,,,,,,,,"Paraceras brevimanubrium Li & Huang, 1979",,,,,,1979,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,brevimanubrium,,,,"Li & Huang, 1979",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras brevimanubrium,,FALSE
BYU,1177,,,,,,,,Paraceras crispum (Jordan & Rothschild 1911),,,,,,1911,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,crispum,,,,(Jordan & Rothschild 1911),,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras crispum,,FALSE
BYU,1520,,,,,,,,"Paraceras hamatum Jordan, 1939",,,,,,1939,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,hamatum,,,,"Jordan, 1939",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras hamatum,,FALSE
BYU,1693,,,,,,,,Paraceras javanicum (Ewing 1924),,,,,,1924,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,javanicum,,,,(Ewing 1924),,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras javanicum,,FALSE
BYU,1786,,,,,,,,"Paraceras laxisinus Xie, He & Li, 1980",,,,,,1980,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,laxisinus,,,,"Xie, He & Li, 1980",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras laxisinus,,FALSE
BYU,1937,,,,,,,,Paraceras melinum (Jordan 1925),,,,,,1925,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,melinum,,,,(Jordan 1925),,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras melinum,,FALSE
BYU,1938,,,,,,,,Paraceras melis,,,,,,,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,melis,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras melis,,FALSE
BYU,1939,,,,,,,,"Paraceras menetus Xie, Chen & Li, 1980",,,,,,1980,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,menetus,,,,"Xie, Chen & Li, 1980",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras menetus,,FALSE
BYU,2209,,,,,,,,"Paraceras pendleburyi Jordan, 1932",,,,,,1932,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,pendleburyi,,,,"Jordan, 1932",,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras pendleburyi,,FALSE
BYU,2432,,,,,,,,Paraceras sauteri (Rothschild 1914),,,,,,1914,,,,,Siphonaptera,Ceratophyllidae,Paraceras,,sauteri,,,,(Rothschild 1914),,,,,,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllinae,Paraceras sauteri,,FALSE
BYU,773,,,,,,,,"Paractenopsyllus albignaci Klein, 1968",,,,,,1968,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,albignaci,,,,"Klein, 1968",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus albignaci,,FALSE
BYU,1296,,,,,,,,"Paractenopsyllus duplantieri Duchemin, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,duplantieri,,,,"Duchemin, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus duplantieri,,FALSE
BYU,1450,,,,,,,,"Paractenopsyllus genelli Duchemin, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,genelli,,,,"Duchemin, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus genelli,,FALSE
BYU,1474,,,,,,,,"Paractenopsyllus goodmani Duchemin, 2002",,,,,,2002,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,goodmani,,,,"Duchemin, 2002",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus goodmani,,FALSE
BYU,1482,,,,,,,,"Paractenopsyllus grandidieri Klein, 1965",,,,,,1965,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,grandidieri,,,,"Klein, 1965",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus grandidieri,,FALSE
BYU,1712,,,,,,,,"Paractenopsyllus juliamarinus Duchemin, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,juliamarinus,,,,"Duchemin, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus juliamarinus,,FALSE
BYU,1727,,,,,,,,"Paractenopsyllus kerguisteli Wagner, 1938",,,,,,1938,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,kerguisteli,,,,"Wagner, 1938",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus kerguisteli,,FALSE
BYU,1886,,,,,,,,"Paractenopsyllus madagascarensis Hastriter & Dick, 2009",,,,,,2009,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,madagascarensis,,,,"Hastriter & Dick, 2009",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus madagascarensis,,FALSE
BYU,2116,,,,,,,,"Paractenopsyllus oconnori Duchemin & Ratovenjato, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,oconnori,,,,"Duchemin & Ratovenjato, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus oconnori,,FALSE
BYU,2199,,,,,,,,"Paractenopsyllus pauliani Lumaret, 1962",,,,,,1962,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,pauliani,,,,"Lumaret, 1962",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus pauliani,,FALSE
BYU,2236,,,,,,,,"Paractenopsyllus petiti Klein, 1965",,,,,,1965,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,petiti,,,,"Klein, 1965",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus petiti,,FALSE
BYU,2349,,,,,,,,"Paractenopsyllus randrianasoloi Klein, 1968",,,,,,1968,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,randrianasoloi,,,,"Klein, 1968",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus randrianasoloi,,FALSE
BYU,2351,,,,,,,,"Paractenopsyllus ratovonjatoi Duchemin, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,ratovonjatoi,,,,"Duchemin, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus ratovonjatoi,,FALSE
BYU,2355,,,,,,,,"Paractenopsyllus raxworthyi Duchemin & Ratovenjato, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,raxworthyi,,,,"Duchemin & Ratovenjato, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus raxworthyi,,FALSE
BYU,2409,,,,,,,,"Paractenopsyllus rouxi Duchemin, 2004",,,,,,2004,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,rouxi,,,,"Duchemin, 2004",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus rouxi,,FALSE
BYU,2806,,,,,,,,"Paractenopsyllus vauceli Klein, 1965",,,,,,1965,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,vauceli,,,,"Klein, 1965",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus vauceli,,FALSE
BYU,2814,,,,,,,,"Paractenopsyllus viettei Klein, 1965",,,,,,1965,,,,,Siphonaptera,Leptopsyllidae,Paractenopsyllus,,viettei,,,,"Klein, 1965",,,,,,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllinae,Paractenopsyllus viettei,,FALSE
BYU,145,,,,,,,,"Paradoxopsyllus jinshajiangensis concavus Liu, Liu & Zhang, 1986",,,,,,1986,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,jinshajiangensis,concavus,,,"Liu, Liu & Zhang, 1986",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus jinshajiangensis concavus,,FALSE
BYU,311,,,,,,,,"Paradoxopsyllus jinshajiangensis jinshajianensis Hsieh, Yang & Li, 1978",,,,,,1978,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,jinshajiangensis,jinshajianensis,,,"Hsieh, Yang & Li, 1978",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus jinshajiangensis jinshajianensis,,FALSE
BYU,726,,,,,,,,"Paradoxopsyllus acanthus Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,acanthus,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus acanthus,,FALSE
BYU,732,,,,,,,,"Paradoxopsyllus aculeolatus Ge & Ma, 1988",,,,,,1988,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,aculeolatus,,,,"Ge & Ma, 1988",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus aculeolatus,,FALSE
BYU,771,,,,,,,,"Paradoxopsyllus alatau Shvarts, 1953",,,,,,1953,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,alatau,,,,"Shvarts, 1953",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus alatau,,FALSE
BYU,833,,,,,,,,"Paradoxopsyllus angustisinus Cai & Wu, 1988",,,,,,1988,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,angustisinus,,,,"Cai & Wu, 1988",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus angustisinus,,FALSE
BYU,1039,,,,,,,,"Paradoxopsyllus calceiforma Zhang & Liu, 1985",,,,,,1985,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,calceiforma,,,,"Zhang & Liu, 1985",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus calceiforma,,FALSE
BYU,1153,,,,,,,,"Paradoxopsyllus conveniens Wagner, 1930",,,,,,1930,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,conveniens,,,,"Wagner, 1930",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus conveniens,,FALSE
BYU,1196,,,,,,,,"Paradoxopsyllus curvispinus Miyajima & Koidzumi, 1909",,,,,,1909,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,curvispinus,,,,"Miyajima & Koidzumi, 1909",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus curvispinus,,FALSE
BYU,1197,,,,,,,,"Paradoxopsyllus custodis Jordan, 1932",,,,,,1932,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,custodis,,,,"Jordan, 1932",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus custodis,,FALSE
BYU,1213,,,,,,,,"Paradoxopsyllus dashidorshii Scalon, 1953",,,,,,1953,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,dashidorshii,,,,"Scalon, 1953",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus dashidorshii,,FALSE
BYU,1238,,,,,,,,"Paradoxopsyllus dictosus Smit, 1975",,,,,,1975,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,dictosus,,,,"Smit, 1975",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus dictosus,,FALSE
BYU,1244,,,,,,,,"Paradoxopsyllus digitatus Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,digitatus,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus digitatus,,FALSE
BYU,1267,,,,,,,,"Paradoxopsyllus diversus Liu, Chen & Liu, 1986",,,,,,1986,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,diversus,,,,"Liu, Chen & Liu, 1986",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus diversus,,FALSE
BYU,1370,,,,,,,,"Paradoxopsyllus faghihei FarhangAzad, 1972",,,,,,1972,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,faghihei,,,,"FarhangAzad, 1972",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus faghihei,,FALSE
BYU,1492,,,,,,,,"Paradoxopsyllus grenieri Klein, 1963",,,,,,1963,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,grenieri,,,,"Klein, 1963",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus grenieri,,FALSE
BYU,1510,,,,,,,,"Paradoxopsyllus gussevi Mirzoyeva, 1954",,,,,,1954,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,gussevi,,,,"Mirzoyeva, 1954",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus gussevi,,FALSE
BYU,1550,,,,,,,,"Paradoxopsyllus hesperius Ioff, 1946",,,,,,1946,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,hesperius,,,,"Ioff, 1946",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus hesperius,,FALSE
BYU,1578,,,,,,,,"Paradoxopsyllus hollandi Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,hollandi,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus hollandi,,FALSE
BYU,1602,,,,,,,,"Paradoxopsyllus huntsensis Liu, Guo & Wu, 2006",,,,,,2006,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,huntsensis,,,,"Liu, Guo & Wu, 2006",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus huntsensis,,FALSE
BYU,1638,,,,,,,,"Paradoxopsyllus inferioprocerus Yu, Cao & Huang, 1987",,,,,,1987,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,inferioprocerus,,,,"Yu, Cao & Huang, 1987",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus inferioprocerus,,FALSE
BYU,1651,,,,,,,,"Paradoxopsyllus integer Ioff, 1946",,,,,,1946,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,integer,,,,"Ioff, 1946",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus integer,,FALSE
BYU,1656,,,,,,,,"Paradoxopsyllus intermedium Guo, Liu & Wu, 1994",,,,,,1994,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,intermedium,,,,"Guo, Liu & Wu, 1994",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus intermedium,,FALSE
BYU,1659,,,,,,,,"Paradoxopsyllus intermedius Hsieh, Yang & Li, 1978",,,,,,1978,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,intermedius,,,,"Hsieh, Yang & Li, 1978",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus intermedius,,FALSE
BYU,1702,,,,,,,,Paradoxopsyllus jinshajiangensis,,,,,,,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,jinshajiangensis,,,,,,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus jinshajiangensis,,FALSE
BYU,1714,,,,,,,,"Paradoxopsyllus kalabukhovi Labunets, 1961",,,,,,1961,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,kalabukhovi,,,,"Labunets, 1961",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus kalabukhovi,,FALSE
BYU,1777,,,,,,,,"Paradoxopsyllus latus Chen, Wei & Liu, 1982",,,,,,1982,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,latus,,,,"Chen, Wei & Liu, 1982",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus latus,,FALSE
BYU,1811,,,,,,,,"Paradoxopsyllus liae Guo, Liu & Wu, 1994",,,,,,1994,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,liae,,,,"Guo, Liu & Wu, 1994",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus liae,,FALSE
BYU,1827,,,,,,,,"Paradoxopsyllus liui Liu, Li & Chang, 1991",,,,,,1991,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,liui,,,,"Liu, Li & Chang, 1991",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus liui,,FALSE
BYU,1846,,,,,,,,"Paradoxopsyllus longiprojectus Hsieh, Yang & Li, 1978",,,,,,1978,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,longiprojectus,,,,"Hsieh, Yang & Li, 1978",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus longiprojectus,,FALSE
BYU,1848,,,,,,,,"Paradoxopsyllus longiquadratus Liu, Ge & Lan, 1991",,,,,,1991,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,longiquadratus,,,,"Liu, Ge & Lan, 1991",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus longiquadratus,,FALSE
BYU,1892,,,,,,,,"Paradoxopsyllus magnificus Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,magnificus,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus magnificus,,FALSE
BYU,1957,,,,,,,,"Paradoxopsyllus microphthalmus Ioff, 1946",,,,,,1946,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,microphthalmus,,,,"Ioff, 1946",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus microphthalmus,,FALSE
BYU,2019,,,,,,,,"Paradoxopsyllus mustangensis Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,mustangensis,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus mustangensis,,FALSE
BYU,2037,,,,,,,,"Paradoxopsyllus naryni Wagner, 1928",,,,,,1928,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,naryni,,,,"Wagner, 1928",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus naryni,,FALSE
BYU,2141,,,,,,,,"Paradoxopsyllus oribatus Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,oribatus,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus oribatus,,FALSE
BYU,2185,,,,,,,,"Paradoxopsyllus paraphaeopis Lewis, 1974",,,,,,1974,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,paraphaeopis,,,,"Lewis, 1974",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus paraphaeopis,,FALSE
BYU,2197,,,,,,,,"Paradoxopsyllus paucichaetus Yu, Wu & Liu, 1966",,,,,,1966,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,paucichaetus,,,,"Yu, Wu & Liu, 1966",,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus paucichaetus,,FALSE
BYU,2244,,,,,,,,Paradoxopsyllus phaeopis (Jordan & Rothschild 1911),,,,,,1911,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,phaeopis,,,,(Jordan & Rothschild 1911),,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus phaeopis,,FALSE
BYU,2369,,,,,,,,Paradoxopsyllus repandus (Rothschild 1913),,,,,,1913,,,,,Siphonaptera,Leptopsyllidae,Paradoxopsyllus,,repandus,,,,(Rothschild 1913),,,,,,Ceratophyllomorpha,Ceratophylloidea,Amphipsyllinae,Paradoxopsyllus repandus,,FALSE
